"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",95.69835195,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",97.20056457,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",98.41181303,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.33127281,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.6747868,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",101.3706659,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",102.085201,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",102.8282925,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",103.6508306,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",104.5184925,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",105.4193905,
"TUR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",106.3688172,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",96.89559406,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",97.13918168,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",97.46990166,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",97.85902906,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",97.91379797,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",98.43410267,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",99.04766771,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",99.36345072,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",99.93852433,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",99.72059767,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",100.0101452,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.3484903,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",100.7257561,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",101.1085779,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",101.4927141,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",101.7542799,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",102.0121267,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",102.2765121,
"GBR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",102.5362734,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",93.26570731,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",93.7641163,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",94.5056006,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",95.33239384,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",95.93485309,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",96.76671929,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",97.46696955,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",97.73142934,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",98.47927695,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",98.97137465,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.44319614,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.4974199,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",100.9618249,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",101.4345344,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",101.9306099,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",102.4336687,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",102.9503584,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",103.4738143,
"USA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",103.9965573,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",104.7631692,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",105.7283118,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",107.5128947,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",108.4813857,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",108.4695887,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",103.0077928,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",102.859846,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",101.5640428,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",101.5282855,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",101.1868764,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",100.5107518,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",99.46302375,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",99.05521262,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",98.88782973,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",99.0167872,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",99.26130787,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",99.56476482,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",99.96165649,
"ARG","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",100.358797,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",97.23327314,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",97.46899332,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",97.59181263,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",97.85076631,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",98.40890499,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",98.3113432,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",98.82662575,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",98.9455091,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",98.85988177,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",99.29650949,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.62651669,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.4263495,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",100.8682559,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",101.3289861,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",101.7895504,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",102.2534313,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",102.7156896,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",103.1813417,
"BRA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",103.6503999,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",92.11853605,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",92.90130005,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",93.65498041,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",94.30841468,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",94.86171512,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",95.69423597,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",96.54896578,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",97.38180747,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",98.47377919,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",99.31681729,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.87951416,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.8693807,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",101.7795695,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",102.6765231,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",103.4436779,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",104.131496,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",104.8317495,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",105.388182,
"BGR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",105.9478696,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",91.38554855,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",92.26752012,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",94.2116019,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",94.95908855,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",96.14838176,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",96.88849312,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",96.81944917,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",98.05026193,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",98.04786758,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",98.8629241,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.71208277,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.4787128,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",101.0290893,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",101.7727014,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",102.7124721,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",103.6179355,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",104.560829,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",105.5784583,
"CHL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",106.6071329,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",84.32722307,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",85.71055479,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",87.16269168,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",88.60694565,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",90.00778206,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",91.47105323,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",92.8789361,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",94.27293319,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",95.69010244,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",97.11713577,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",98.54221768,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",101.3715249,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",102.7375239,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",104.1219299,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",105.5249911,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",106.9469588,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",108.3880877,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",109.8486361,
"CHN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",111.3288656,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",92.17978868,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",92.86300426,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",93.34424613,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",93.71625628,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",94.50672375,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",95.13414471,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",95.7758464,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",96.24673645,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",97.02126365,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",98.35531922,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.15987125,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.8866568,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",101.6959882,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",102.4983139,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",103.3070601,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",104.1561975,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",105.0132609,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",105.8783248,
"COL","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",106.7514642,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",93.32966324,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",94.51097595,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",94.58859736,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",96.09446783,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",96.59458435,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",97.47376266,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",97.0203086,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",97.3858781,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",98.28049261,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",98.47103415,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.33096051,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.5057912,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",100.9984354,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",101.4920049,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",101.9598367,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",102.5823299,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",103.2116902,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",103.8443487,
"CRI","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",104.4834736,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",90.38193966,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",91.76498853,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",92.36885791,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",93.49784329,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",94.64012287,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",95.78551303,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",96.99377401,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",98.1567962,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",99.02423705,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",99.46273349,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.34808818,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.6757457,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",101.3294654,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",101.9031798,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",102.4962467,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",103.0422607,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",103.5719495,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",104.1117748,
"EST","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",104.6545505,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",83.78374704,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",85.1453083,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",86.96545295,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",88.68262672,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",90.42339937,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",91.96922499,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",93.11644573,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",94.43070565,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",95.62308349,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",96.74263005,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",98.3629877,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",101.6416149,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",102.9763918,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",104.5448337,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",106.1251394,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",107.7149056,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",109.3484948,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",111.0864295,
"IND","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",112.9169892,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",87.29225845,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",88.38598173,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",89.49880725,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",90.64575001,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",91.81151119,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",92.95719786,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",94.13909292,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",95.31555422,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",96.47999762,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",97.70457953,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",98.90062749,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",101.357363,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",102.5589484,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",103.7882714,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",105.0655339,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",106.3777081,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",107.7073928,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",109.0759541,
"IDN","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",110.4624858,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",91.1677477,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",92.16188411,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",93.2756263,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q4",94.24439797,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q1",95.18360415,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q2",95.51729556,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q3",96.17113713,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2018-Q4",97.13539786,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q1",98.19052567,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q2",98.32846433,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q3",99.21212657,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2019-Q4",100,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q1",100.696534,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q2",101.4235025,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q3",102.1815517,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2020-Q4",102.9323348,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q1",103.6483268,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q2",104.376056,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q3",105.1166158,
"ISR","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2021-Q4",105.8663815,
"LVA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q1",91.35073792,
"LVA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q2",92.42723305,
"LVA","REALGDPFORECAST","FORECAST2019_11","IDX2019_4","Q","2017-Q3",93.07946286,
